__v,_id,county.countyName,county.district,county.id,parishName
0,628bd6ce92350ef89ea839e3,Vagos,,628b518ce8716e1f3cade3f9,Soza
0,628bd72192350ef89ea839f4,Vale de Cambra,,628b5194e8716e1f3cade3fc,Arões
0,628bd72892350ef89ea839f7,Vale de Cambra,,628b5194e8716e1f3cade3fc,Cepelos
0,628bd72d92350ef89ea839fa,Vale de Cambra,,628b5194e8716e1f3cade3fc,Codal
0,628bd73392350ef89ea839fd,Vale de Cambra,,628b5194e8716e1f3cade3fc,Junqueira
0,628bd73b92350ef89ea83a00,Vale de Cambra,,628b5194e8716e1f3cade3fc,Macieira de Cambra
0,628bd74292350ef89ea83a03,Vale de Cambra,,628b5194e8716e1f3cade3fc,Roge
0,628bd74e92350ef89ea83a06,Vale de Cambra,,628b5194e8716e1f3cade3fc,S. Pedro de Castelões
0,628bd75692350ef89ea83a09,Vale de Cambra,,628b5194e8716e1f3cade3fc,Vila Chã
0,628bd75f92350ef89ea83a0c,Vale de Cambra,,628b5194e8716e1f3cade3fc,Vila Cova de Perrinho
0,628bd7e792350ef89ea83a18,Aljustrel,,628b51bae8716e1f3cade3ff,Aljustrel e Rio de Moinhos
0,628bd7ff92350ef89ea83a1b,Aljustrel,,628b51bae8716e1f3cade3ff,Ervidel
0,628bd80692350ef89ea83a1e,Aljustrel,,628b51bae8716e1f3cade3ff,Messejana
0,628bd80e92350ef89ea83a21,Aljustrel,,628b51bae8716e1f3cade3ff,São João de Negrilhos
0,628bd86992350ef89ea83a2a,Almodôvar,,628b51c2e8716e1f3cade402,Aldeia dos Fernandes
0,628bd87492350ef89ea83a2d,Almodôvar,,628b51c2e8716e1f3cade402,Almodôvar e Graça dos Padrões
0,628bd88792350ef89ea83a33,Almodôvar,,628b51c2e8716e1f3cade402,Rosário
0,628bd88f92350ef89ea83a36,Almodôvar,,628b51c2e8716e1f3cade402,São Barnabé
0,628bd89692350ef89ea83a39,Almodôvar,,628b51c2e8716e1f3cade402,Santa Clara-a-Nova e Gomes Aires
0,628bd89f92350ef89ea83a3c,Almodôvar,,628b51c2e8716e1f3cade402,Santa Cruz
0,628bd90663b652dcf48909a6,Alvito,,628b51c7e8716e1f3cade405,Alvito
0,628bd90d63b652dcf48909a9,Alvito,,628b51c7e8716e1f3cade405,Vila Nova da Baronia
0,628bd96d63b652dcf48909b2,Barrancos,,628b51cde8716e1f3cade408,Barrancos
0,628bd98e63b652dcf48909bb,Beja,,628b51d2e8716e1f3cade40b,Albernoa
0,628bd99363b652dcf48909be,Beja,,628b51d2e8716e1f3cade40b,Baleizão
0,628bd9a863b652dcf48909c1,Beja,,628b51d2e8716e1f3cade40b,Salvador
0,628bd9b063b652dcf48909c4,Beja,,628b51d2e8716e1f3cade40b,Santa Maria da Feira
0,628bd9b963b652dcf48909c7,Beja,,628b51d2e8716e1f3cade40b,São João Batista
0,628bd9c263b652dcf48909ca,Beja,,628b51d2e8716e1f3cade40b,Santiago Maior
0,628bd9ca63b652dcf48909cd,Beja,,628b51d2e8716e1f3cade40b,Beringel
0,628bd9d163b652dcf48909d0,Beja,,628b51d2e8716e1f3cade40b,Cabeça Gorda
0,628bd9d863b652dcf48909d3,Beja,,628b51d2e8716e1f3cade40b,Mombeja
0,628bd9e063b652dcf48909d6,Beja,,628b51d2e8716e1f3cade40b,Nossa Senhora das Neves
0,628bd9ef63b652dcf48909d9,Beja,,628b51d2e8716e1f3cade40b,Quintos
0,628bd9f463b652dcf48909dc,Beja,,628b51d2e8716e1f3cade40b,Salvada
0,628bd9fd63b652dcf48909df,Beja,,628b51d2e8716e1f3cade40b,Santa Clara de Louredo
0,628bda0563b652dcf48909e2,Beja,,628b51d2e8716e1f3cade40b,Santa Vitória
0,628bda0d63b652dcf48909e5,Beja,,628b51d2e8716e1f3cade40b,S. Matias
0,628bda1663b652dcf48909e8,Beja,,628b51d2e8716e1f3cade40b,S. Brissos
0,628bda1e63b652dcf48909eb,Beja,,628b51d2e8716e1f3cade40b,Trigaches
0,628bda2463b652dcf48909ee,Beja,,628b51d2e8716e1f3cade40b,Trindade
0,628bda7363b652dcf48909f7,Castro Verde,,628b51f7e8716e1f3cade413,Castro Verde e Casével
0,628bda7b63b652dcf48909fa,Castro Verde,,628b51f7e8716e1f3cade413,Entradas
